Nationality,wiId,Name,homeGoals,awayGoals,gameweek0,gameweek1,gameweek2,gameweek3,gameweek4,gameweek5,gameweek6,gameweek7,gameweek8,gameweek9,gameweek10,gameweek11,gameweek12,gameweek13,gameweek14,gameweek15,gameweek16,gameweek17,gameweek18,gameweek19,gameweek20,gameweek21,gameweek22,gameweek23,gameweek24,gameweek25,gameweek26,gameweek27,gameweek28,gameweek29,gameweek30,gameweek31,gameweek32,gameweek33,gameweek34,gameweek35,gameweek36,gameweek37,gamesweekScore0,gamesweekScore1,gamesweekScore2,gamesweekScore3,gamesweekScore4,gamesweekScore5,gamesweekScore6,gamesweekScore7,gamesweekScore8,gamesweekScore9,gamesweekScore10,gamesweekScore11,gamesweekScore12,gamesweekScore13,gamesweekScore14,gamesweekScore15,gamesweekScore16,gamesweekScore17,gamesweekScore18,gamesweekScore19,gamesweekScore20,gamesweekScore21,gamesweekScore22,gamesweekScore23,gamesweekScore24,gamesweekScore25,gamesweekScore26,gamesweekScore27,gamesweekScore28,gamesweekScore29,gamesweekScore30,gamesweekScore31,gamesweekScore32,gamesweekScore33,gamesweekScore34,gamesweekScore35,gamesweekScore36,gamesweekScore37
XEN,1623,Everton,28,16,1,0,-1,-1,-1,1,-1,0,-1,-1,1,0,-1,1,1,0,1,1,0,0,-1,-1,-1,0,1,-1,1,0,-1,0,1,-1,0,0,1,1,0,-1,0.29069767441860467,0.14534883720930233,0.11627906976744187,0.029069767441860468,0.058139534883720936,0.31976744186046513,0.40697674418604657,0.058139534883720936,0.20348837209302326,0.029069767441860468,0.20348837209302328,0.43604651162790703,0.31976744186046513,0.14534883720930233,0.23255813953488375,0.029069767441860468,0.37790697674418605,0.26162790697674415,0.14534883720930233,0.058139534883720936,0.26162790697674415,0.029069767441860468,0.029069767441860468,0.2906976744186046,0.37790697674418605,0.11627906976744187,0.20348837209302328,0.058139534883720936,0.37790697674418605,0.20348837209302328,0.4941860465116279,0.11627906976744187,0.14534883720930233,0.17441860465116277,0.029069767441860468,0.31976744186046513,0.23255813953488375,0.34883720930232553
XEN,1627,West Bromwich Albion,21,10,1,1,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,-1,0,-1,-1,0,0,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,-1,0.17441860465116282,0.058139534883720936,0.0,0.26162790697674415,0.08720930232558138,0.0,0.029069767441860468,0.08720930232558138,0.0,0.17441860465116277,0.0,0.08720930232558138,0.20348837209302328,0.40697674418604657,0.029069767441860468,0.14534883720930233,0.20348837209302328,0.17441860465116277,0.029069767441860468,0.0,0.029069767441860468,0.029069767441860468,0.14534883720930233,0.029069767441860468,0.058139534883720936,0.14534883720930233,0.14534883720930233,0.14534883720930233,0.0,0.26162790697674415,0.058139534883720936,0.029069767441860468,0.17441860465116277,0.23255813953488375,0.058139534883720936,0.31976744186046513,0.08720930232558138,0.08720930232558138
XEN,1625,Manchester City,61,45,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0.40697674418604657,0.2616279069767442,0.5232558139534883,1.1627906976744187,1.1046511627906976,0.9883720930232558,0.29069767441860467,1.4825581395348837,0.8139534883720931,0.8139534883720931,0.6976744186046513,0.6686046511627908,0.31976744186046513,0.6976744186046511,0.6395348837209303,0.4651162790697675,0.9011627906976745,0.6104651162790697,0.9883720930232557,0.5813953488372092,0.436046511627907,0.6395348837209303,0.31976744186046513,0.7267441860465116,0.9593023255813955,0.6395348837209303,0.9011627906976745,0.8430232558139537,0.6104651162790697,0.930232558139535,0.7848837209302326,0.872093023255814,0.29069767441860467,0.5232558139534883,0.872093023255814,0.8139534883720931,0.029069767441860468,0.49418604651162784
XEN,1624,Tottenham Hotspur,40,34,1,-1,0,1,0,1,1,1,1,-1,1,-1,0,-1,0,1,1,-1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,-1,0,1,-1,1,0.6686046511627908,0.11627906976744187,0.26162790697674415,0.40697674418604657,0.23255813953488375,0.31976744186046513,0.40697674418604657,0.29069767441860467,0.5813953488372093,0.26162790697674415,0.20348837209302328,0.17441860465116277,0.436046511627907,0.26162790697674415,0.0,0.930232558139535,0.31976744186046513,0.058139534883720936,0.5813953488372093,0.872093023255814,0.17441860465116277,0.11627906976744187,0.9011627906976745,0.058139534883720936,0.29069767441860467,0.029069767441860468,0.20348837209302328,0.17441860465116277,0.6104651162790697,0.6976744186046511,0.29069767441860467,0.40697674418604657,0.4941860465116279,0.0,0.23255813953488375,0.4651162790697675,0.26162790697674415,0.5523255813953488
XEN,1628,Crystal Palace,29,16,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,0,1,0,0,0,1,1,0,-1,0,1,1,-1,0,0,-1,-1,-1,-1,1,-1,0,1,0,1,1,1,0.029069767441860468,0.0,0.08720930232558138,0.14534883720930233,0.058139534883720936,0.058139534883720936,0.058139534883720936,0.14534883720930233,0.17441860465116277,0.34883720930232565,0.20348837209302326,0.20348837209302328,0.37790697674418605,0.26162790697674415,0.20348837209302328,0.08720930232558138,0.26162790697674415,0.4651162790697675,0.26162790697674415,0.37790697674418605,0.058139534883720936,0.40697674418604657,0.14534883720930233,0.436046511627907,0.31976744186046513,0.14534883720930233,0.17441860465116277,0.23255813953488375,0.40697674418604657,0.17441860465116282,0.29069767441860467,0.29069767441860467,0.31976744186046513,0.43604651162790703,0.029069767441860468,0.7848837209302326,0.2906976744186046,0.40697674418604657
XEN,1619,Southampton,20,17,0,1,0,-1,1,-1,-1,0,1,0,-1,-1,1,-1,0,0,-1,-1,0,-1,0,-1,0,0,0,1,-1,0,0,-1,1,-1,-1,-1,0,1,0,-1,0.029069767441860468,0.26162790697674415,0.20348837209302328,0.0,0.37790697674418605,0.08720930232558138,0.26162790697674415,0.029069767441860468,0.08720930232558138,0.0,0.029069767441860468,0.0,0.5523255813953488,0.029069767441860468,0.08720930232558138,0.17441860465116277,0.08720930232558138,0.11627906976744187,0.40697674418604657,0.08720930232558138,0.11627906976744187,0.14534883720930233,0.058139534883720936,0.14534883720930233,0.0,0.14534883720930233,0.08720930232558138,0.08720930232558138,0.0,0.0,0.6104651162790697,0.0,0.26162790697674415,0.23255813953488375,0.11627906976744187,0.31976744186046513,0.26162790697674415,0.0
XEN,1612,Liverpool,45,39,0,1,1,-1,0,1,0,0,-1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,-1,1,0,1,1,1,-1,1,1,0,1,0,0,-1,1,0.5232558139534883,0.4941860465116279,0.7267441860465116,0.029069767441860468,0.26162790697674415,0.37790697674418605,0.20348837209302328,0.31976744186046513,0.26162790697674415,0.34883720930232553,0.6686046511627908,0.37790697674418605,0.37790697674418605,0.7267441860465116,0.37790697674418605,0.08720930232558138,0.11627906976744187,0.436046511627907,0.37790697674418605,0.4651162790697675,0.29069767441860467,0.11627906976744187,0.5813953488372093,0.40697674418604657,0.20348837209302328,0.17441860465116282,0.5813953488372093,0.8430232558139534,0.43604651162790703,0.058139534883720936,0.6395348837209303,0.6104651162790697,0.17441860465116277,0.6104651162790697,0.31976744186046513,0.0,0.11627906976744187,1.1337209302325582
XEN,1610,Chelsea,30,32,-1,1,1,1,0,1,-1,-1,1,1,1,1,0,1,1,-1,1,1,0,1,1,0,0,1,-1,-1,1,-1,-1,1,1,-1,0,1,0,1,1,-1,0.029069767441860468,0.20348837209302326,0.7558139534883721,0.5523255813953488,0.0,0.5813953488372093,0.029069767441860468,0.17441860465116282,0.4941860465116279,0.37790697674418605,0.4941860465116279,0.4941860465116279,0.23255813953488375,0.40697674418604657,0.5232558139534883,0.29069767441860467,0.34883720930232553,0.6395348837209303,0.11627906976744187,0.4941860465116279,0.4941860465116279,0.40697674418604657,0.23255813953488375,0.40697674418604657,0.17441860465116277,0.14534883720930233,0.4941860465116279,0.34883720930232553,0.11627906976744187,0.6104651162790697,0.5523255813953488,0.34883720930232553,0.6104651162790697,0.4651162790697675,0.08720930232558138,0.49418604651162784,0.5232558139534883,0.31976744186046513
XEN,1611,Manchester United,38,30,1,1,1,0,1,1,1,0,-1,1,-1,1,1,1,1,-1,1,1,0,0,0,1,1,1,-1,1,-1,1,1,1,0,1,1,-1,1,1,-1,1,0.6104651162790697,0.5232558139534883,0.34883720930232553,0.49418604651162784,0.6686046511627908,0.2616279069767442,1.0755813953488371,0.0,0.4651162790697675,0.17441860465116277,0.0,0.9593023255813952,0.058139534883720936,0.5813953488372093,0.930232558139535,0.31976744186046513,0.31976744186046513,0.5232558139534883,0.6104651162790697,0.34883720930232565,0.058139534883720936,0.6104651162790697,0.8430232558139534,0.29069767441860467,0.08720930232558138,0.40697674418604657,0.34883720930232553,0.4651162790697675,0.5232558139534883,0.4651162790697675,0.29069767441860467,0.40697674418604657,0.436046511627907,0.20348837209302328,0.6104651162790697,0.11627906976744187,0.23255813953488375,0.14534883720930233
XEN,1609,Arsenal,54,20,1,-1,-1,1,0,1,1,-1,1,1,-1,1,1,1,-1,0,0,1,0,1,0,0,-1,1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,1.0465116279069766,0.6104651162790697,0.0,0.872093023255814,0.058139534883720936,0.34883720930232553,0.436046511627907,0.20348837209302328,0.6104651162790697,0.37790697674418605,0.14534883720930233,0.058139534883720936,0.08720930232558138,0.9883720930232558,0.6686046511627908,0.23255813953488375,0.08720930232558138,0.34883720930232553,0.40697674418604657,0.5232558139534883,0.14534883720930233,0.23255813953488375,0.26162790697674415,1.017441860465116,0.26162790697674415,0.7558139534883721,0.0,0.058139534883720936,0.31976744186046513,0.6395348837209303,0.29069767441860467,0.29069767441860467,0.6395348837209303,0.20348837209302328,0.6395348837209303,0.34883720930232553,0.930232558139535,0.40697674418604657
XWA,10682,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
